The State Changed to :INTRO
2012-10-11 03:13:20.406,Bayreuth,Germany, co-ordinates [0.6950275 , 0.5341074]
Mic stopped

2012-10-11 03:13:20.406,Bayreuth,Germany, co-ordinates [0.6950275 , 0.5341074]
2012-10-11 03:13:20.515,Bayreuth,Germany, co-ordinates [0.6948174 , 0.5337059]
2012-10-11 03:13:20.609,Bayreuth,Germany, co-ordinates [0.6923561 , 0.5334515]
2012-10-11 03:13:20.718,Bayreuth,Germany, co-ordinates [0.690523 , 0.533905]
2012-10-11 03:13:20.859,Bayreuth,Germany, co-ordinates [0.6881109 , 0.5331388]
2012-10-11 03:13:20.906,Bayreuth,Germany, co-ordinates [0.6890791 , 0.5332845]
2012-10-11 03:13:21.015,Bayreuth,Germany, co-ordinates [0.6896873 , 0.5332752]
2012-10-11 03:13:21.156,Bayreuth,Germany, co-ordinates [0.6856749 , 0.5352929]
2012-10-11 03:13:21.234,Bayreuth,Germany, co-ordinates [0.6866056 , 0.5350017]
2012-10-11 03:13:21.312,Bayreuth,Germany, co-ordinates [0.6885207 , 0.5350965]
2012-10-11 03:13:21.468,Bayreuth,Germany, co-ordinates [0.6909786 , 0.535288]
2012-10-11 03:13:21.562,Bayreuth,Germany, co-ordinates [0.6917902 , 0.5356875]
2012-10-11 03:13:21.656,Bayreuth,Germany, co-ordinates [0.6900269 , 0.5360609]
2012-10-11 03:13:21.765,Bayreuth,Germany, co-ordinates [0.6907322 , 0.5362]
The State Changed to :PRESENTATION  Country:Germany   City:Nordhorn
2012-10-11 03:13:21.875,Bayreuth,Germany, co-ordinates [0.6903788 , 0.5359814]
2012-10-11 03:13:21.968,Bayreuth,Germany, co-ordinates [0.6904728 , 0.5358675]
2012-10-11 03:13:22.062,Bayreuth,Germany, co-ordinates [0.6911848 , 0.5358722]
2012-10-11 03:13:22.109,Bayreuth,Germany, co-ordinates [0.6915604 , 0.5357618]
2012-10-11 03:13:22.265,Bayreuth,Germany, co-ordinates [0.6952816 , 0.534406]
2012-10-11 03:13:22.359,Bayreuth,Germany, co-ordinates [0.6962263 , 0.5348558]
2012-10-11 03:13:22.468,Bayreuth,Germany, co-ordinates [0.6968486 , 0.5347332]
2012-10-11 03:13:22.468,Bayreuth,Germany, co-ordinates [0.6968486 , 0.5347332]
2012-10-11 03:13:22.671,Bayreuth,Germany, co-ordinates [0.6974065 , 0.5342596]
2012-10-11 03:13:22.671,Bayreuth,Germany, co-ordinates [0.6974065 , 0.5342596]
2012-10-11 03:13:22.906,Bayreuth,Germany, co-ordinates [0.6969256 , 0.5343345]
2012-10-11 03:13:22.906,Bayreuth,Germany, co-ordinates [0.6969256 , 0.5343345]
2012-10-11 03:13:22.906,Bayreuth,Germany, co-ordinates [0.6969256 , 0.5343345]
2012-10-11 03:13:22.968,Bayreuth,Germany, co-ordinates [0.6958424 , 0.5343818]
2012-10-11 03:13:23.062,Bayreuth,Germany, co-ordinates [0.6959978 , 0.5342496]
2012-10-11 03:13:23.156,Bayreuth,Germany, co-ordinates [0.6965909 , 0.5343031]
2012-10-11 03:13:23.265,Bayreuth,Germany, co-ordinates [0.6974176 , 0.5341094]
